municipality_id,internal_item_id,decision_basis,category_ids,category_names,basis_source_ids,basis_locators,condition_review_required,decision_status,notes
M050,I006,OFFICIAL_RULE_DERIVED,C-M050-06,空きびん,S-M050-01,ごみの分類・処理の流れ／空きびん,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I007,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I008,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I009,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I010,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I011,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I012,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I013,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I014,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I015,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I016,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I017,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I018,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I019,GENERAL_RULE_DERIVED,C-M050-01,燃えるごみ,S-M050-01,ごみの分類・処理の流れ／燃えるごみ,FALSE,CATEGORY_SUPPORTED,個別記載・既存mappingなし。一般的な材質/用途ルールと一意のCURRENT公式categoryが一致。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I020,GENERAL_RULE_DERIVED,C-M050-01,燃えるごみ,S-M050-01,ごみの分類・処理の流れ／燃えるごみ,FALSE,CATEGORY_SUPPORTED,個別記載・既存mappingなし。一般的な材質/用途ルールと一意のCURRENT公式categoryが一致。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I021,OFFICIAL_RULE_DERIVED,C-M050-11,古着,S-M050-01,ごみの分類・処理の流れ／古着,FALSE,CATEGORY_SUPPORTED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I022,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I023,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I024,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I025,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I026,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I027,OFFICIAL_RULE_DERIVED,C-M050-08,使用済筒型乾電池,S-M050-01,ごみの分類・処理の流れ／使用済筒型乾電池,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I028,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I029,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I030,OFFICIAL_RULE_DERIVED,C-M050-09,使用済蛍光管,S-M050-01,ごみの分類・処理の流れ／使用済蛍光管,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I031,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I032,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I033,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I034,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I035,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I036,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I037,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I038,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I039,OFFICIAL_RULE_DERIVED,C-M050-13,廃食用油,S-M050-01,ごみの分類・処理の流れ／廃食用油,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M050,I040,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I001,OFFICIAL_RULE_DERIVED,C-M051-08,ペットボトル,S-M051-01,資源類／ペットボトル,FALSE,CATEGORY_SUPPORTED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I002,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I003,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I004,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I005,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I006,OFFICIAL_RULE_DERIVED,C-M051-06,びん類,S-M051-01,資源類／びん類,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I007,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I008,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I009,GENERAL_RULE_DERIVED,C-M051-03,容器包装プラスチックごみ,S-M051-01,ごみの分別区分と出し方／容器包装プラスチックごみ,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,個別記載・既存mappingなし。一般的な材質/用途ルールと一意のCURRENT公式categoryが一致。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I010,GENERAL_RULE_DERIVED,C-M051-03,容器包装プラスチックごみ,S-M051-01,ごみの分別区分と出し方／容器包装プラスチックごみ,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,個別記載・既存mappingなし。一般的な材質/用途ルールと一意のCURRENT公式categoryが一致。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I011,GENERAL_RULE_DERIVED,C-M051-03,容器包装プラスチックごみ,S-M051-01,ごみの分別区分と出し方／容器包装プラスチックごみ,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,個別記載・既存mappingなし。一般的な材質/用途ルールと一意のCURRENT公式categoryが一致。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I012,OFFICIAL_RULE_DERIVED,C-M051-11,発泡スチロール類,S-M051-01,ごみの分別区分と出し方／発泡スチロール類,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I013,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I014,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I015,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I016,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I017,OFFICIAL_RULE_DERIVED,C-M051-09,紙パック,S-M051-01,資源類／紙パック,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I018,OFFICIAL_RULE_DERIVED,C-M051-01,燃やせるごみ,S-M051-01,ごみの分別区分と出し方／燃やせるごみ,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I019,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I020,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I021,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I022,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I023,OFFICIAL_RULE_DERIVED,C-M051-04,埋め立てるごみ,S-M051-01,ごみの分別区分と出し方／埋め立てるごみ,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I024,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I025,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I026,OFFICIAL_RULE_DERIVED,C-M051-10,家電製品・金属類,S-M051-01,ごみの分別区分と出し方／家電製品・金属類,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I027,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I028,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I029,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I030,OFFICIAL_RULE_DERIVED,C-M051-04,埋め立てるごみ,S-M051-01,ごみの分別区分と出し方／埋め立てるごみ,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I031,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I032,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I033,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I034,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I035,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I036,OFFICIAL_RULE_DERIVED,C-M051-02,ステーション収集困難物,S-M051-01,燃やせるごみ／ステーション収集困難物,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I037,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I038,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I039,OFFICIAL_RULE_DERIVED,C-M051-12,廃食用油,S-M051-01,ごみの分別区分と出し方／廃食用油,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M051,I040,OFFICIAL_RULE_DERIVED,C-M051-01,燃やせるごみ,S-M051-01,ごみの分別区分と出し方／燃やせるごみ,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I001,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=AMBIGUOUS_CATEGORY_CANDIDATES
M052,I002,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I003,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I004,DIRECT_ITEM,C-M052-01,資源物Aグループ,S-M052-01,text-match:アルミ缶 + 資源物Aグループ,FALSE,CATEGORY_SUPPORTED,全既存branchで公式資料中の品目表記とcategoryの直接候補あり。 collector_status=ALL_EXISTING_BRANCHES_HAVE_DIRECT_CANDIDATE
M052,I005,DIRECT_ITEM,C-M052-01,資源物Aグループ,S-M052-01,text-match:スチール缶 + 資源物Aグループ,FALSE,CATEGORY_SUPPORTED,全既存branchで公式資料中の品目表記とcategoryの直接候補あり。 collector_status=ALL_EXISTING_BRANCHES_HAVE_DIRECT_CANDIDATE
M052,I006,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I007,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I008,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I009,GENERAL_RULE_DERIVED,C-M052-04,プラスチック製容器包装,S-M052-01,ごみの分類と出し方／プラスチック製容器包装,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,個別記載・既存mappingなし。一般的な材質/用途ルールと一意のCURRENT公式categoryが一致。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I010,GENERAL_RULE_DERIVED,C-M052-04,プラスチック製容器包装,S-M052-01,ごみの分類と出し方／プラスチック製容器包装,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,個別記載・既存mappingなし。一般的な材質/用途ルールと一意のCURRENT公式categoryが一致。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I011,GENERAL_RULE_DERIVED,C-M052-04,プラスチック製容器包装,S-M052-01,ごみの分類と出し方／プラスチック製容器包装,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,個別記載・既存mappingなし。一般的な材質/用途ルールと一意のCURRENT公式categoryが一致。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I012,GENERAL_RULE_DERIVED,C-M052-04,プラスチック製容器包装,S-M052-01,ごみの分類と出し方／プラスチック製容器包装,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,個別記載・既存mappingなし。一般的な材質/用途ルールと一意のCURRENT公式categoryが一致。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I013,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=AMBIGUOUS_CATEGORY_CANDIDATES
M052,I014,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=AMBIGUOUS_CATEGORY_CANDIDATES
M052,I015,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I016,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I017,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=AMBIGUOUS_CATEGORY_CANDIDATES
M052,I018,OFFICIAL_RULE_DERIVED,C-M052-05,燃やせるごみ,S-M052-01,ごみの分類と出し方／燃やせるごみ,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I019,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I020,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I021,UNRESOLVED,,,,,FALSE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I022,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I023,UNRESOLVED,,,,,FALSE,UNRESOLVED,一般則候補categoryが複数(2)のため自動決定しない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I024,UNRESOLVED,,,,,FALSE,UNRESOLVED,一般則候補categoryが複数(2)のため自動決定しない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I025,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I026,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I027,OFFICIAL_RULE_DERIVED,C-M052-02,資源物Bグループ,S-M052-01,ごみの分類と出し方／資源物Bグループ,TRUE,CATEGORY_SUPPORTED_CONDITION_REVIEW_REQUIRED,品目の直接記載は必須とせず、既存mappingを支えるCURRENT公式category ruleから判定。 collector_status=AMBIGUOUS_CATEGORY_CANDIDATES
M052,I028,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I029,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I030,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I031,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I032,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
M052,I033,UNRESOLVED,,,,,TRUE,UNRESOLVED,直接記載・公式rule由来mapping・一意な一般則categoryのいずれでも決定できない。 collector_status=NO_ITEM_MATCH_IN_FETCHED_OFFICIAL_SOURCES
